,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,iteration
10,2.1477,0.46863999999999995,5.1233,0.2536,0.67462,0.70576,4.6578,0.5685899999999999,2.9164,0.089149,0.37189,0.1147,0.35613,5.5864,1.2207,1.423,6.007000000000001,2.0751,0.44926000000000005,0.19442,7.2464,5.7359,12.481,2.3259,0.31661,2.2517,1.9264,1.1219,0.23951999999999998,2.2972,0.1525,0.28251,0.35469,0.6604,0.23009000000000002,0.53004,0.34822,0.8272200000000001,1.7298,1.4177,1.0052,0.41577,1.4083,0.18498,12.519,1.1175,0.8344799999999999,13.98,0.12545,7.0078,0.12309,0.19616,13.998,9
11,1.4206,0.5986199999999999,2.2764,0.23828000000000002,0.8682700000000001,0.69281,4.2898,0.49913,1.4301,0.082663,0.3154,0.12517,0.32203000000000004,5.1462,1.7203,1.8656,5.3984,1.9963,0.40559,0.20371,7.8582,0.8351700000000001,10.925999999999998,2.4485,0.37324,6.0616,3.6507,1.004,0.14665,1.8139,0.24895,0.2643,0.30696,0.73601,0.45128999999999997,1.0932,0.4177,0.8668100000000001,1.0546,3.5014,1.1413,0.44937,0.93906,0.10983,12.048,2.935,0.80305,8.1273,0.14074,7.0765,0.14619000000000001,0.095256,12.780999999999999,9
12,1.7039,0.20726,2.1929,0.15605,1.3108,0.69101,6.2115,0.43416000000000005,0.95705,0.30984,0.36221,0.19289,0.34215,6.5325,1.5019999999999998,2.5441,6.3041,2.3063,0.62078,0.20638,6.7815,0.43288000000000004,8.8991,2.3557,0.54664,0.8772399999999999,4.8639,0.85961,0.12705999999999998,2.0465,0.25672,0.2633,0.35362,1.0274,0.6986100000000001,0.71014,0.40383,0.9286,0.94005,1.3501,1.4162,0.46024,0.11324000000000001,0.30373,9.8533,2.4826,0.43246999999999997,14.015999999999998,0.16396,6.7567,0.15650999999999998,0.12761,10.764000000000001,9
13,2.0251,0.52603,2.4158,0.18494000000000002,0.8256600000000001,0.94663,3.9560000000000004,0.5102,2.3335,0.21100000000000002,0.51959,0.05632,0.45579,4.0834,0.79391,2.4347,5.7647,2.9752,0.3046,0.21455,8.1265,2.0431,7.3248,2.5503,1.1740000000000002,11.322000000000001,2.3882,0.68319,0.23279,1.0292,0.29344000000000003,0.28986,0.37977,1.3090000000000002,0.541,1.0716,0.39142,0.29254,2.3349,2.6051,2.5651,0.36338000000000004,1.5766,0.38034,10.011000000000001,1.3292,1.6801,10.874,0.13358,6.1679,0.09600800000000001,0.25255,13.01,9
14,0.9951,0.29995,2.6285,0.19630999999999998,0.96529,0.82473,4.3180000000000005,0.4376,0.48063,0.051945000000000005,0.46324,0.08408,0.22746,3.1028,1.3537,2.1758,5.6449,2.4413,0.55766,0.21636,6.7620000000000005,6.1979999999999995,10.193999999999999,2.4505,0.6973699999999999,1.4172,0.41407,1.6174,0.099079,1.3159,0.24175,0.28764,0.37277,1.1717,0.18506,0.79574,0.37482,0.65875,1.8353,2.2133,0.69908,0.37540999999999997,2.0845,0.44522,5.5544,2.0654,0.68617,11.46,0.14455,7.5085,0.07943,0.22530999999999998,13.911,9
15,2.129,0.51427,2.7907,0.139,1.0299,0.7779699999999999,3.4153,0.48686999999999997,1.1665,0.27254,0.36918,0.082237,0.34812,4.9832,1.6819,2.247,5.9346,2.0617,0.65085,0.20022,7.0727,2.5914,4.6913,2.3393,0.68428,7.117999999999999,3.3535,0.5272399999999999,0.17697000000000002,0.71096,0.39526,0.26842,0.36554000000000003,1.1159999999999999,0.42741999999999997,0.95236,0.336,0.61164,1.0674,2.2217,2.2044,0.4165,1.5215,0.14126,13.679,1.6355,0.53975,6.8953,0.09010499999999999,6.0018,0.13357,0.10953,7.9438,9
16,2.0411,1.1481,2.4862,0.23258,1.0684,1.4793,5.4741,0.74765,1.7213,0.19897,0.5686100000000001,0.15925999999999998,0.23041999999999999,4.1775,2.5672,2.1963,5.2703,1.6728,0.63559,0.20347,6.9738,1.9684,9.2622,2.3953,0.6984199999999999,5.7796,-0.016221,2.1755,0.16062,0.2326,0.22346,0.31992,0.39152,0.99626,0.46378,0.5029899999999999,0.40886,0.6262,1.7891,1.2322,2.7425,0.45874,0.9383100000000001,0.23761,9.3532,1.7633,-4.45e-05,12.802999999999999,0.10954000000000001,7.3943,0.12972999999999998,0.15132,8.8014,9
17,1.244,0.61297,2.3571,0.13302999999999998,1.0571,1.276,5.9755,0.61475,1.1418,0.31104,0.31731,0.13577999999999998,0.30474,5.295,1.3051,1.7259,6.0282,1.4563,0.42386,0.20770999999999998,6.8253,2.6816,5.9069,2.3833,0.26784,12.892000000000001,0.35208,2.4532,0.2808,1.6858,0.27071,0.2896,0.34829,0.5153800000000001,0.50867,1.0577,0.35781999999999997,0.67148,2.1268,2.5075,2.4722,0.4568,1.2157,0.46535,5.7753,2.1292,0.89584,13.588,0.15828,6.8285,0.076932,0.073931,8.344,9
18,2.6138,0.6081,2.3163,0.14917,1.024,0.6370899999999999,3.1299,0.36525,0.42589,0.15728,0.42804,0.12614,0.30091999999999997,4.0354,1.7625,1.6234,5.6439,1.7385,0.6460600000000001,0.21086999999999997,5.8558,4.0224,9.2868,2.4393,1.2288,12.495,0.71921,1.2668,0.057370000000000004,1.5045,0.2779,0.26071,0.3689,0.68386,0.60747,0.4669,0.2826,0.17505,1.7652,2.5611,2.1927,0.41739,1.89,0.27631,11.940999999999999,1.3459,1.1228,15.57,0.15093,6.4059,0.12349,0.21068,11.77,9
19,2.2093,0.37188000000000004,3.2276,0.14009000000000002,0.9864,1.0752,5.4966,0.47875,0.31751,0.14247,0.48968999999999996,0.15647,0.3966,4.6918,0.9741799999999999,1.9939,6.1439,1.3432,0.35625999999999997,0.20781999999999998,6.1986,3.9322,7.0988,2.3383,0.20368,4.3999,2.8164,1.3089,0.16435,1.4806,0.17521,0.26855999999999997,0.42022,1.0266,0.22061999999999998,0.54384,0.32759,0.14662,1.0019,2.7032,2.2058,0.47202,1.5196,0.14202,12.262,1.2647,0.47553999999999996,15.985,0.15982000000000002,6.5887,0.10999,0.40135,7.5174,9
20,2.3519,0.78333,3.2127,0.13734000000000002,1.0463,0.94691,5.3271,0.39742,2.0051,0.12945,0.49333999999999995,0.056313999999999996,0.26761999999999997,3.4408,0.8953,2.5423,5.0244,2.3964,0.65884,0.19664,8.4951,-1.0366,6.0111,2.3508,0.8804700000000001,15.07,4.584,0.9213600000000001,0.092583,0.57225,0.30501,0.28259,0.37738,0.98839,0.43168999999999996,0.75874,0.3811,0.9374100000000001,1.9813,1.6604,0.73679,0.39842,1.8131,0.35254,10.554,2.6649,0.46902,13.148,0.14257999999999998,6.9162,0.086463,0.19955,11.325,9
21,0.87785,0.76481,2.6952,0.15397,0.80357,2.1243,5.1683,0.5393399999999999,3.3046,0.24975999999999998,0.55418,0.064579,0.33425,4.7678,0.56868,1.6336,5.5508,2.5937,0.61746,0.20886,8.0291,9.9086,9.2076,2.4229,0.81904,10.447000000000001,1.3468,1.7096,0.18897,0.10059,0.27937,0.31273,0.3086,1.1594,0.23617,0.47193,0.32201,0.31686,0.758,1.9258,1.0095,0.45457,0.61178,0.26182,7.1831,1.0473,0.40783,9.1444,0.13451,7.3149,0.14931,0.34457,11.883,9
22,1.1121,0.63639,2.423,0.15149,1.1413,0.6404,2.6492,0.5685899999999999,0.97644,0.24263,0.34508,0.1147,0.18671,2.2645,1.4543,1.1454,6.007000000000001,3.4661,0.63976,0.19981,6.2705,-0.35043,5.1478,2.2341,1.0139,1.2878,4.7010000000000005,0.46741000000000005,0.16435,0.80188,0.12511,0.25408000000000003,0.40603,1.2089,0.23009000000000002,0.92232,0.3429,0.49394,1.0332,1.075,1.5889,0.44382,1.0216,0.18498,7.737,2.1404,2.4304,18.079,0.15629,7.1829,0.16255999999999998,0.34031,12.092,9
23,0.62669,0.6935100000000001,2.9403,0.33971,1.091,1.0043,5.4851,0.4611,2.9601,0.27451,0.47923000000000004,0.068119,0.38594,2.8236,0.8928200000000001,2.1421,4.99,3.5485,0.5723,0.17281,7.7243,2.6035,11.747,2.3645,0.9950200000000001,0.88523,3.858,1.3999,0.20362,1.9193,0.22015,0.29322,0.49932,0.98103,0.60012,0.66273,0.29778000000000004,0.23479,1.8840000000000001,2.7371,1.4424,0.46526999999999996,0.46026000000000006,0.32148000000000004,8.6315,1.5181,0.06898,8.2997,0.098281,6.8674,0.08048200000000001,0.37113,7.9438,9
24,1.8439,0.63398,2.1929,0.24115,1.041,1.1747,3.6401,0.42278999999999994,1.6136,0.15492,0.47918999999999995,0.090227,0.40735,4.8881,1.8521,3.1264,5.3189,3.3368,0.61038,0.20033,7.148,-0.50195,9.9694,2.3243,0.77205,6.3615,1.2169,0.89041,0.17694000000000001,0.12669,0.17097,0.24953000000000003,0.4221,0.73255,0.31669,0.90704,0.32586,0.22426,1.6789,3.9692,2.4266,0.4372,0.8661200000000001,0.17502,5.159,2.0804,0.7540399999999999,12.047,0.17898,6.8976,0.09790900000000001,0.1993,12.117,9
25,2.2264,0.6823199999999999,2.4158,0.27831,0.8256600000000001,1.235,4.4361,0.71821,2.2107,0.2244,0.45305,0.079592,0.36685999999999996,5.2322,1.7922,2.7548,5.3516,3.5617,0.56843,0.19944,7.2444,5.269,6.9129,2.3262,0.34348,3.6724,5.6096,1.8703,0.16289,0.18916,0.20199,0.29391,0.41186999999999996,1.3285,0.23278000000000001,1.0716,0.20564000000000002,0.62003,1.8274,3.0181,0.8748,0.47913,1.3734,0.074802,10.011000000000001,0.91243,1.7782,10.185,0.13623,7.3766,0.094171,0.14215,5.5952,9
26,1.1745,0.37284,3.2924,0.21843,1.6588,0.9746299999999999,6.2508,0.5141,2.2107,0.17468,0.37690999999999997,0.09850199999999999,0.41895,3.5314,2.1876,1.1529,5.1189,1.4344,0.62637,0.20074,6.8124,1.1418,6.5477,2.4889,0.6973699999999999,2.5448,0.092348,0.28447,0.16963,0.97088,0.2358,0.26921999999999996,0.37321,0.9335899999999999,0.5101100000000001,0.8268200000000001,0.31532,0.39534,2.2492,3.4549,0.63139,0.48822,2.0845,0.22866999999999998,10.707,1.1640000000000001,0.86335,10.548,0.13128,7.7426,0.11319000000000001,0.3764,7.5032,9
27,1.7479,1.0164,2.1393,0.2341,1.0776,0.88915,4.178999999999999,0.69989,0.51363,0.12593,0.33364,0.081344,0.298,4.9832,0.66701,2.2041,5.9197,4.0079,0.54933,0.19697,5.8381,8.6169,9.6945,2.3393,1.1075,4.6085,0.78723,0.90161,0.17215,1.9095,0.12597,0.25511,0.36117,1.0184,0.5384800000000001,0.90981,0.34146,0.41938000000000003,1.0674,3.3813,2.4621,0.43283999999999995,1.7347,0.43978,12.251,1.7585,1.5542,8.349,0.14051,7.34,0.08862,0.27245,7.0723,9
28,2.2478,0.8879299999999999,4.0976,0.13757,1.4345,1.7067,6.7465,0.49236,1.4505,0.32706999999999997,0.5686100000000001,0.055138,0.43617,6.0779,1.2585,1.2542,5.4968,1.8738,0.65728,0.22032,6.1486,8.6511,6.3978,2.2183,0.30412,3.6592,1.4197,1.2045,0.16442,1.5464,0.28752,0.26608000000000004,0.36179,1.0728,0.24138,0.8501,0.34324,0.30498000000000003,0.83199,2.4906,2.7561,0.44097,1.2466,0.21727,12.07,1.3228,1.3926,11.474,0.12309,5.8684,0.058754999999999995,0.3061,10.659,9
29,1.0843,0.5173,4.1596,0.23665999999999998,1.0495,1.4456,5.2255,0.41026,2.9567,0.158,0.49055,0.10461,0.11417000000000001,2.4625,1.9304,1.7609,6.5635,2.2074,0.42386,0.21179,8.0118,5.7449,13.618,2.5341,0.80975,2.1761,1.8876,1.1648,0.23056,1.8411,0.29741999999999996,0.25015,0.40631999999999996,1.1604,0.35375999999999996,1.0333,0.25529,0.52547,1.6541,3.1327,1.3886,0.39295,1.2178,0.22307,8.7956,2.0717,0.32121,15.595,0.11145999999999999,7.9299,0.12911,0.18350999999999998,10.864,9
30,1.8646,0.5782,2.455,0.15925,1.0336,0.7761600000000001,5.6772,0.52955,1.4879,0.14281,0.28034000000000003,0.084793,0.27354,4.6792,1.8208,1.64,5.6477,2.9556,0.6460600000000001,0.201,7.8149,3.5551,4.6084,2.3853,0.88303,2.7418,1.105,1.1569,0.17399,0.88045,0.27164,0.2458,0.40175,0.61893,0.24073000000000003,1.1861,0.38301999999999997,0.98251,1.0049,2.6052,2.5115,0.32441,1.2864,0.31129,8.7956,1.7812,1.6865,13.043,0.16088,8.664,0.085266,0.23665999999999998,11.215,9
31,2.0219,0.8722200000000001,2.5745,0.24015999999999998,1.1324,1.2279,5.5465,0.4944,2.1689,0.091644,0.41721,0.15647,0.43586,5.5139,1.1122,2.1174,5.0628,2.0905,0.59014,0.20926,6.1986,9.7621,5.2317,2.383,0.44156999999999996,0.83939,3.2746,0.9438200000000001,0.19424,1.3567,0.13821,0.24304,0.33088,0.58896,0.49672,0.76694,0.34066,0.32271,2.1992,1.6708,2.7726,0.47348999999999997,0.7097100000000001,0.26768000000000003,6.4161,1.2511,1.2946,12.779000000000002,0.093467,5.9784,0.089522,0.34315999999999997,12.489,9
32,1.8297,0.78333,3.2127,0.20007,1.2189,0.7568,4.5884,0.55208,0.57635,0.098898,0.27774,0.15569000000000002,0.34334000000000003,2.7008,0.6623,2.0467,5.3734,2.5207,0.5130100000000001,0.18886,6.8352,3.2521,8.4211,2.4982,0.89336,4.0496,0.73865,0.9213600000000001,0.23085,0.57894,0.16018,0.29325,0.38248000000000004,1.004,0.2637,1.1145,0.35775,0.45498,1.2748,1.9836,0.8939799999999999,0.46126999999999996,1.3997,0.7159,11.149000000000001,1.4696,0.9395600000000001,7.8239,0.1582,7.4419,0.07623400000000001,0.24431999999999998,12.402999999999999,9
33,0.87785,0.82631,2.7146,0.25214000000000003,1.0964,1.2223,5.4451,0.7416699999999999,1.455,0.28661,0.30646999999999996,0.07889700000000001,0.17982,4.4258,0.87285,1.0628,5.3428,1.7934,0.53955,0.19478,8.5084,1.2076,6.0596,2.3298,1.1033,14.460999999999999,0.59913,0.30321,0.11985,2.0898,0.27937,0.31017,0.33152,0.47479,0.20913,1.0677,0.33024000000000003,0.65459,1.0755,0.927,1.1397,0.4397,0.27446,0.088607,4.9284,1.7641,1.6624,14.710999999999999,0.10390999999999999,7.3939,0.1387,0.25128,11.524000000000001,9
34,2.4193,0.27084,3.8841,0.2646,1.4672,1.271,3.7081,0.47666000000000003,0.54066,0.18775,0.25184,0.10980999999999999,0.14669000000000001,4.4202,0.65389,2.9166,4.8768,2.7283,0.45026000000000005,0.21138,4.8543,5.7359,8.4668,2.3834,0.50185,3.3891,1.837,0.9500299999999999,0.11300999999999999,1.5817,0.23310999999999998,0.24566999999999997,0.31878,1.0182,0.2478,0.32664,0.26256,1.1274,1.4925,3.9933,2.7579,0.44382,1.1523,0.12384,13.183,1.6681,0.34574,12.09,0.14088,8.3334,0.11216,0.25077,12.204,9
35,1.9007,0.39786,3.2743,0.22054,1.2459,0.6785399999999999,5.3743,0.4611,2.3125,0.16363,0.47079,0.069091,0.22956,4.0337,0.94857,2.6491,5.4099,3.8568,0.43911000000000006,0.20045,9.9832,5.2662,3.8901,2.3182,1.1757,2.7307,4.0041,1.7871,0.091263,1.7996,0.16284,0.24831,0.29016,1.1363,0.14231,0.49155,0.36504000000000003,0.58741,1.0546,1.9268,2.1052,0.408,1.1719,0.30279,4.0765,1.004,1.2744,12.295,0.10969000000000001,8.5847,0.16108,0.24559,10.540999999999999,9
36,0.9358799999999999,0.52465,3.2722,0.14540999999999998,1.3108,0.94126,3.7460000000000004,0.50062,1.9719,0.12645,0.61626,0.080717,0.35205,4.4821,1.3974,2.1153,6.3403,3.1927,0.59027,0.21465,6.8226,6.2864,9.9694,2.5758,1.8066,2.5186,4.7133,0.96554,0.17694000000000001,1.7458,0.29866,0.28218000000000004,0.44708000000000003,0.88497,0.31084,0.77223,0.34724,1.0543,1.0175,3.2472,1.7032,0.31751999999999997,1.2239,0.11305,5.159,1.8441,0.76965,7.7582,0.14185,6.7618,0.061921000000000004,0.31743000000000005,7.7819,9
37,2.2264,0.6219600000000001,2.1124,0.24365,1.6389,1.4782,4.4361,0.50068,1.1009,0.24163,0.30280999999999997,0.060334000000000006,0.29062,4.2078,0.85011,2.2053,6.0520000000000005,2.2068,0.71283,0.19476,6.4653,3.4938,3.6509,2.416,1.1878,4.4523,0.7297600000000001,1.9947,0.20565,0.97956,0.23196999999999998,0.29591,0.38133,0.95463,0.23431999999999997,1.1412,0.32715,0.29254,1.0072,3.5171,0.8748,0.41418999999999995,1.9012,0.22926999999999997,9.824,1.1754,1.7782,16.29,0.17973,7.2697,0.07702300000000001,0.38251999999999997,13.147,9
38,2.1529,0.59077,1.5175,0.19376,0.96235,1.0496,5.0254,0.6530100000000001,1.671,0.34343,0.41283000000000003,0.14552,0.23456,4.0161,0.85055,1.6665,6.1047,0.97926,0.35806,0.21249,6.8124,3.7927,6.0084,2.3689,0.70063,1.4172,0.12103,1.7266,0.12847999999999998,0.1042,0.35509,0.28864,0.33391,0.62525,0.59707,0.29763,0.38656,0.8246700000000001,2.1023,0.46507,1.8246,0.38309,2.0243,0.24622,5.5544,2.9845,0.86335,7.0632,0.12522,8.7321,0.10012,0.27659,12.155999999999999,9
39,1.6932,0.4385,2.7907,0.21461,1.024,1.8275,5.4505,0.8313,1.921,0.28471,0.30233000000000004,0.13952,0.50364,3.7117,1.1968,2.4246,5.3416,0.7396,0.4622,0.20905,7.0727,2.5364,9.4795,2.4853,1.1075,2.7196,2.7298,1.5285,0.18295999999999998,0.71096,0.45828,0.27938,0.35117,1.0184,0.43998000000000004,0.34263000000000005,0.39591,0.69071,2.0756,1.9032,1.0318,0.40136,1.0205,0.16477,11.927,0.94989,1.1831,15.584000000000001,0.1247,8.8997,0.13357,0.22039,11.707,9
40,1.1343,1.1481,4.8985,0.14582,0.9443799999999999,1.0977,6.3267,0.65845,2.9458,0.20228,0.50883,0.13319,0.37105,3.405,1.0447,1.2612,5.2389,1.2545,0.52125,0.19935999999999998,4.9762,-0.069244,8.8591,2.3612,1.128,4.7139,3.7057,2.1859,0.11282,0.42393000000000003,0.19651,0.27383,0.36036,0.89594,0.24138,0.36527,0.38659,1.0613,2.217,3.1489,2.5745,0.38784,2.0268,0.21727,7.4184,1.5989,1.4441,13.335999999999999,0.09011799999999999,8.4456,0.11129000000000001,0.29064,12.547,9
41,2.3118,0.66925,2.659,0.19342,1.0495,1.6951,3.6177,0.51045,2.9567,0.16274,0.43417,0.12818,0.3328,2.7247,1.4356,2.708,5.6783,3.3545,0.42386,0.18156,8.3316,3.102,8.9438,2.3113,0.6117199999999999,4.4985,6.0229,2.4532,0.23772,1.8411,0.3432,0.26889,0.32866999999999996,1.1593,0.23786999999999997,1.06,0.36651999999999996,1.0426,1.8469,2.2525,2.3962,0.4184,1.5784,0.12407,13.700999999999999,1.4935,0.27864,13.045,0.1441,5.957999999999999,0.076932,0.1353,11.944,9
42,1.2802,0.57504,2.6103,0.2554,0.7792100000000001,1.7126,5.6772,0.48458,2.1288,0.22959000000000002,0.37205,0.091363,0.36038000000000003,2.5952,0.56042,1.64,5.6477,1.8152,0.73692,0.19386,4.4122,3.4149,7.718,2.3409999999999997,0.71918,0.10565999999999999,1.0733,1.4123,0.19593,1.7458,0.25737,0.28576,0.32419000000000003,0.98062,0.21783000000000002,0.41972,0.35225,0.72936,2.0488,2.7531,0.6443399999999999,0.4885,1.4336,0.11285999999999999,11.017999999999999,0.66571,0.45023,9.346,0.096915,7.8087,0.13676,0.23665999999999998,7.2879,9
43,1.3031,0.34812,3.9632,0.24468,1.1561,0.84016,4.1993,0.40594,1.8389,0.28574,0.22987,0.13959000000000002,0.27981,4.4343,0.9741799999999999,1.9324,5.0628,1.3432,0.65884,0.17870999999999998,6.1986,5.3562,11.805,2.4993,0.62788,3.8004,4.4476,0.89115,0.17417,1.6502,0.29127,0.24304,0.40041,0.8966700000000001,0.43433,1.0314,0.31889,1.0625,1.9006,3.0489,1.3848,0.40917,1.6166,0.19155,4.3549,1.4791,0.6863100000000001,9.2833,0.11849000000000001,8.8997,0.089522,0.082354,8.3186,9
44,1.9193,0.30419,2.8923,0.22685999999999998,0.8909100000000001,0.43156000000000005,6.1375,0.37522,0.78889,0.09717,0.36503,0.12155,0.36091999999999996,5.672999999999999,1.8069,2.1823,5.7914,2.5662,0.52547,0.17667,7.6419,5.7763,10.974,2.5993,0.65872,1.5437,1.9475,1.7605,0.070937,1.3042,0.24438000000000001,0.26165,0.38248000000000004,1.0712,0.22562,1.0955,0.34608,0.51256,1.4557,1.2806,2.4808,0.44098999999999994,1.2189,0.7159,12.261,1.8473,0.9395600000000001,6.6669,0.12652,7.6736,0.093211,0.36761,10.654000000000002,9
45,1.588,0.86644,4.1453,0.1477,1.0347,0.5624899999999999,3.8584,0.54308,2.4766,0.12537,0.25922,0.13005,0.40565999999999997,3.4649,0.87285,1.508,5.8379,3.1291,0.55377,0.21986,7.3527,2.71,12.573,2.55,1.1917,-0.344,3.7743,1.8688,0.1689,1.0581,0.1677,0.27907,0.33152,1.2005,0.55556,0.47193,0.24723,0.38726,1.8758,2.6755,2.2769999999999997,0.34915,1.739,0.37692,12.334000000000001,3.6286,1.5582,9.9731,0.15625999999999998,7.5041,0.14435,0.29629,10.383,9
