,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,iteration
10,2.3348,0.72139,2.5367,0.33003000000000005,1.2061,0.9774799999999999,7.5425,0.8604,2.1328,0.27799,0.38693,0.12621,0.34485,3.4044,1.6337,3.8601,5.6283,1.7288,0.49048,0.18081,8.446,1.3467,9.743,3.8863,0.77151,6.3851,3.7219,0.8964200000000001,0.15282,0.9453600000000001,0.19902,0.30099000000000004,0.34135,0.81205,0.2201,1.0806,0.34899,0.40239,1.5351,2.7241,1.4751,0.34526,2.4107,0.14579,12.244000000000002,1.9602,0.51503,12.149000000000001,0.10719000000000001,14.377,0.13030999999999998,0.36788000000000004,13.632,9
11,1.7756,0.40468000000000004,3.3566,0.15943,1.0290000000000001,1.5881,5.3468,0.39833,1.2463,0.29075,1.5019,0.10245,0.22444,3.3282,1.3714,1.8637,5.3002,1.7224,0.37640999999999997,0.21854,5.7709,2.1799,9.8978,2.4201,0.25117,5.8878,3.8746,1.9808,0.079463,0.67156,0.32238,0.23843000000000003,0.47475,1.0796,0.27194,0.48831,0.21186999999999998,0.79246,1.0275,2.522,3.0544,0.34205,1.9297,0.18126,10.037,1.6497,1.4953,13.638,0.17353,7.6746,0.13321,0.32985,9.1683,9
12,1.2721,0.30873,1.5234,0.44811000000000006,1.8471,1.1551,4.2741,0.58904,1.785,0.23384000000000002,0.36506,0.13404000000000002,0.40252,7.9791,0.8392200000000001,1.2323,5.7826,1.661,0.69977,0.06443600000000001,9.4373,5.5938,11.072000000000001,2.2384,1.0218,2.8631,3.3728,1.2698,0.14814000000000002,1.0863,0.10399000000000001,0.24405,0.32899,1.0223,0.5444,1.2949,0.20814000000000002,1.9731,1.0383,4.3439,1.8523,0.37476,1.3686,0.17759,11.007,3.3494,0.79651,12.276,0.1654,7.8627,0.12165999999999999,0.41045,8.0708,9
13,2.9718,0.40341,2.2355,0.23690999999999998,2.1528,1.7306,3.8097,0.39816999999999997,0.9996200000000001,0.15113,0.26447,0.21644000000000002,0.37666,5.4726,0.8741,1.1494,6.1161,1.5094,0.54769,0.16294,9.93,2.9634,9.8163,2.2918,1.7585,11.185,4.5071,2.3204,0.18078,0.73046,0.27867,0.28198,0.47042,0.852,0.59113,0.6918,0.77258,0.78062,0.9637899999999999,1.4857,0.95247,0.30587,1.9959,0.14664000000000002,6.9938,2.1692,1.4659,11.367,0.1527,6.4202,0.07040199999999999,0.20332999999999998,7.9374,9
14,1.3183,0.45938999999999997,2.1541,0.14255,1.1832,0.67953,5.4511,0.59964,1.6339,0.22483000000000003,0.45198999999999995,0.048431999999999996,0.31817,5.0214,1.4218,1.5364,5.8923,0.78817,0.40226999999999996,0.20318,7.8729,1.8443,7.4137,2.6275,0.76905,3.213,3.1358,1.3816,0.10701,0.57411,0.14028,0.26309,0.40876999999999997,0.9542799999999999,0.48352,1.2741,0.36809000000000003,0.89135,0.68826,3.1185,1.4299,0.32826,3.4016,0.28108,16.875999999999998,1.3241,1.3075,10.347999999999999,0.11943,7.8541,0.12849000000000002,0.6165,10.626,9
15,1.2733,0.41152,5.5932,0.56876,1.1337,0.8639399999999999,7.7564,0.51362,1.3477,0.2293,0.19405,0.2141,0.34026999999999996,2.9859,1.6969999999999998,2.1725,6.0466,1.51,0.43343999999999994,0.1666,6.765,2.1601,7.044,2.4164,2.8195,4.7645,2.8881,1.2626,0.22741,0.64393,0.083963,0.47368000000000005,0.41912,0.97111,0.45483,0.6674899999999999,1.6971,0.57997,1.9537,2.1071,3.5385,0.2776,0.86374,0.11877,5.7562,1.3102,1.1177,12.085999999999999,0.17789000000000002,7.1594,0.11534000000000001,0.44798999999999994,12.654000000000002,9
16,1.2647,1.1385,3.2165,0.21247,0.86905,2.7646,3.6935,0.5572600000000001,0.73854,0.12666,0.29413,0.10186,0.34518000000000004,1.8130000000000002,1.0925,1.6455,4.6378,4.6481,0.5239199999999999,0.2817,13.575999999999999,4.0951,15.681,2.8919,0.5066,6.2206,3.1403,0.97724,0.091422,1.1912,0.392,0.28391,0.33897,0.9952700000000001,0.32406999999999997,0.8522799999999999,0.29591999999999996,0.46943,0.87866,3.9104,2.245,0.21628000000000003,1.2582,0.33195,10.595,1.1965,1.7556,17.719,0.15172,6.567,0.10244,0.19093,8.1708,9
17,1.9408,0.96829,2.2654,0.23613,0.93614,0.4737,6.0887,0.38709,1.4901,0.12782000000000002,0.48839,0.15314,0.15793,8.0297,1.3193,1.4861,5.4207,1.6056,0.6039,0.21639,6.5104,5.3717,8.2404,2.4109,0.46442,10.65,3.4247,2.2005,0.44243999999999994,0.49956000000000006,0.13913,0.27878000000000003,0.42381,1.3968,0.6449199999999999,0.9356200000000001,0.16178,0.9374399999999999,1.8184,2.253,4.0142,0.38258000000000003,0.8118,0.24803000000000003,8.1807,2.4864,1.0502,14.777999999999999,0.19336,7.9394,0.11306,0.53049,8.5583,9
18,1.3712,0.62273,1.6424,0.20260999999999998,1.1467,1.1609,4.6861,0.34385,1.0409,0.12916,0.19046,0.14903,0.24500999999999998,3.2969,0.54199,1.265,5.0223,1.8219999999999998,0.47342,0.19279000000000002,5.8452,2.628,7.5362,1.6541,0.42241000000000006,9.6602,4.6657,1.4784,0.10697000000000001,0.75262,0.33266999999999997,0.25106,0.13421,0.9597100000000001,0.29914,1.3657,0.65738,0.52992,0.8079999999999999,2.8575,4.1332,0.29594000000000004,2.3685,0.1659,10.829,2.425,1.0217,17.706,0.20376,9.897,0.099628,0.22621,9.0983,9
19,1.4919,0.78684,2.2629,0.33887,0.80313,0.77867,3.3769,0.61125,0.89299,0.39255,0.17262,0.14994000000000002,0.38691,3.0328,1.2282,1.6855,5.8951,1.0949,0.46113000000000004,0.19529000000000002,9.1447,4.3156,8.6019,2.4667,1.3214,5.7975,2.2016,1.05,0.35389,0.8945299999999999,0.15556,0.22699999999999998,0.41331,1.0381,0.4422,0.5873,0.092953,1.0172,1.704,2.7462,1.4751,0.19242,1.6409,0.12685,7.6645,1.459,0.68024,9.439,0.11199999999999999,7.3105,0.094351,0.36438000000000004,10.203,9
20,2.2041,0.61182,3.2672,0.22504000000000002,1.0159,0.67176,6.716,0.34439000000000003,1.8704,0.45247,0.83219,0.086781,0.29686,4.9510000000000005,0.7750100000000001,1.7097,6.0712,4.04,0.81481,0.19125999999999999,8.2964,1.7009,11.120999999999999,2.8418,0.41613999999999995,10.65,3.7461,1.4376,0.090412,0.6091,0.13393,0.22416999999999998,0.17382999999999998,1.2991,0.3057,0.6200100000000001,0.31061,0.59782,1.0275,2.8313,2.2553,0.46195,2.5218,0.26163000000000003,7.7459,2.7666,0.9512200000000001,13.597999999999999,0.12515,5.4946,0.079447,0.20065,18.590999999999998,9
21,1.4897,0.55311,3.1846,0.50534,1.0714,1.6135,2.8449,0.6138,2.8257,0.22064,0.4181,0.06579600000000001,0.53128,3.7897,1.5294,0.9793299999999999,5.9709,3.9433,0.67335,0.21591,4.4631,1.8775,12.312000000000001,2.5217,0.55518,7.1074,2.3153,1.1169,0.33069,0.82304,0.1131,0.28626,0.17844000000000002,1.0459,0.39132,0.60519,0.37406,0.42216000000000004,1.2257,3.5794,3.5681,0.3492,1.1956,0.15802,4.9145,1.7619,1.8739,15.97,0.12482,6.811,0.12165999999999999,0.20626999999999998,15.222999999999999,9
22,1.1494,1.6607,3.7184,0.42503,0.97364,0.48851999999999995,3.5454,0.38227,2.7152,0.42313,0.38188,0.14178,1.4647,2.7207,0.90786,2.813,5.5866,2.0273,0.6491,0.20972,9.6453,8.3708,8.079,2.2976,1.5034,7.0085,1.4758,0.8790100000000001,0.13305999999999998,0.48112,0.17607,0.23623000000000002,0.27958,1.1042,0.32694,1.0178,0.21653000000000003,1.1545,1.0551,1.287,1.2643,0.35806,5.4442,0.22169,6.6704,2.0163,1.5830000000000002,10.056000000000001,0.12275,6.1391,0.12242,0.20895,13.794,9
23,2.3937,0.45438999999999996,1.5959,0.14744000000000002,0.59724,1.4597,6.7852,0.48238000000000003,0.8230200000000001,0.27462,0.35370999999999997,0.063191,0.17377,5.9218,1.0096,1.7538,5.0324,1.9782,0.5915199999999999,0.05935599999999999,10.423,1.0827,10.058,2.5003,0.25323,4.2665,3.2105,1.9358,0.12075999999999999,0.9996,0.12761,0.25623,0.18492999999999998,0.8317100000000001,0.26979000000000003,0.99439,1.6971,0.94919,1.5030000000000001,2.522,1.385,0.35086999999999996,1.5664,0.16222999999999999,8.7717,2.3065,0.74151,12.559000000000001,0.1574,6.0522,0.12424,0.46175,12.540999999999999,9
24,1.3215,0.6350399999999999,3.2881,0.19018,0.64961,1.2248,3.5052,0.38909,0.99284,0.23568000000000003,0.19555999999999998,0.15564,0.27597,2.9849,0.75112,1.4726,4.5815,1.5094,0.54277,0.21279,8.0168,8.2648,8.6751,2.2003,0.41071,3.3608,2.1433,2.3822,0.27424,0.55983,0.1829,0.26545,0.22171,1.4411,0.4058,1.0721,0.12969,0.9754299999999999,1.2037,1.2938,2.3069,0.27201,1.5368,0.15344000000000002,5.122000000000001,1.8117,0.72647,11.247,0.14573,6.2617,0.078973,0.88769,10.16,9
25,2.3509,0.41121,2.3594,0.28714,0.92819,1.4425,5.5372,0.42535,1.7467,0.30538000000000004,0.36065,0.069396,0.36077,4.6927,1.4659,2.1326,4.7347,1.5877,0.52699,0.26272,6.3409,3.1021,6.5386,2.1308,0.32381,7.3297,5.7918,1.2708,0.18078,2.1287,0.43516000000000005,0.32649,0.31522,1.3869,0.29956,0.9362299999999999,0.20012,0.58903,3.5407,2.7495,3.3856,0.39047,1.4423,0.22843000000000002,4.3868,3.1398,1.1426,12.714,0.10685,8.457,0.10768,0.18946,12.515,9
26,2.0252,0.7318899999999999,3.6153,0.29104,0.7297100000000001,1.0478,5.3518,0.8024600000000001,1.6339,0.27705,0.3721,0.18969,0.48971000000000003,2.2921,0.8617299999999999,3.4344,5.1317,1.4073,0.46717,0.1815,6.6375,1.8155,8.9222,2.6204,0.3248,4.3309,2.1228,1.9418,0.18359,1.3378,0.135,0.24625,0.6064,1.4029,0.48352,0.7763,0.15287,0.99105,1.193,1.3757,3.3044,0.21528000000000003,3.4638,0.13584000000000002,7.9846,1.8781,1.1536,10.808,0.10449000000000001,4.7908,0.099455,0.42308,15.312999999999999,9
27,2.4256,0.41731999999999997,2.2092,0.21754,0.78718,1.0424,4.9391,0.52984,2.654,0.21505,0.63745,0.038034,0.28828000000000004,2.6860000000000004,0.8895,2.1759,4.7595,1.6669999999999998,0.69645,0.18600000000000003,8.3735,2.1163,6.6651,2.8035,0.5744,16.242,2.509,0.76769,0.13807,0.56518,0.30028,0.24328000000000002,0.56898,1.0441,0.19819,0.6413800000000001,0.34911,0.65647,1.1603,2.4798,0.90496,0.4439,1.8347,0.1073,13.949000000000002,2.0044,0.93734,8.6255,0.19509,14.200999999999999,0.13865999999999998,0.44798999999999994,14.540999999999999,9
28,1.7965,0.41947,3.7577,0.6119600000000001,1.1719,2.7865,5.5578,0.32314,1.1256,0.27026999999999995,0.39305999999999996,0.10945,0.3971,5.5773,1.8897,4.5002,4.6864,1.9772,0.50107,0.14221,5.1216,4.5896,15.332,3.3153,0.28079,4.2658,1.5741,1.2134,0.22695,0.48813999999999996,0.111,0.28391,0.54382,1.0175,0.47512,0.41322,0.16901,0.37701999999999997,3.0018,1.3471,1.7312,0.36341,1.4994,0.19325,8.1158,1.4135,1.7805,8.4969,0.14236,7.2818,0.095136,0.42583000000000004,10.790999999999999,9
29,1.3554,0.61975,1.7503,0.14211,0.70145,0.77859,7.3261,0.28643,1.3689,0.10652,0.62954,0.08678200000000001,0.3029,3.6662,1.3730000000000002,2.5896,5.0706,6.2432,0.42139,0.20715999999999998,5.3817,2.8810000000000002,10.812999999999999,2.0377,1.4222,5.59,3.2956,0.93873,0.46924,1.3925,0.14897,0.24379,0.34713,0.78697,0.35109,0.8204600000000001,0.17811,1.0678,1.0095,4.2565,1.5206,0.40734000000000004,1.541,0.13171,4.3535,1.9937,1.8152,11.254000000000001,0.1233,7.1907,0.098077,0.18914,19.108,9
30,2.5228,0.68424,2.352,0.1909,0.72178,4.1,4.044,0.68686,1.824,0.19512000000000002,0.39128,0.11085,0.8531799999999999,2.3412,1.465,1.4926,5.9077,2.3767,0.40197,0.19335,6.2687,4.7984,8.2176,1.9797,0.6000800000000001,9.6602,3.6478,1.3772,0.38889,0.8934,0.09237100000000001,0.28581999999999996,0.36308,0.68697,0.46735,1.0206,0.41443,0.62346,1.2498,1.807,1.3302,0.35048,2.2177,0.11986,10.588,1.5229,0.40658,13.855,0.17137,7.4765,0.087198,0.19995,8.9428,9
31,1.965,0.65991,2.2056,0.39671,1.1156,0.40675,3.3769,0.35163,1.1733,0.22763000000000003,0.25585,0.16419,0.4986,3.4983,1.1373,2.0088,5.1897,0.7852600000000001,0.5743699999999999,0.16122,5.9129,0.99371,11.11,2.0582,0.40592,5.4352,2.0675,1.05,0.17881,0.75179,0.082359,0.19414,0.26111999999999996,1.0434,0.47279,0.64318,0.9256,1.2748,1.9085,2.7117,1.3155,0.24693,2.4508,0.2606,7.6645,1.3195,1.5671,15.824000000000002,0.23556999999999997,9.0999,0.12068,0.1163,15.513,9
32,1.9026,0.7481,2.8194,0.38464,0.8837700000000001,0.69531,5.709,0.36822,1.1309,0.37295,0.262,0.1489,0.47118000000000004,6.4757,0.8115100000000001,1.3594,4.7147,1.1097,0.47268999999999994,0.21400999999999998,6.7873,0.52667,12.125,1.6533,1.0929,4.8608,2.4871,1.5423,0.50315,0.46441000000000004,0.13274,0.36915,0.42845,1.2791,0.28486,0.76218,0.2115,0.30295,2.2357,1.9251,1.3264,0.3097,0.8721399999999999,0.12506,8.7253,1.4025,1.1312,11.658,0.13325,6.7119,0.11354000000000002,0.14769000000000002,12.876,9
33,1.9585,0.58717,4.1448,0.19605,0.8419200000000001,1.6157,4.1402,0.48786,1.2389,0.31949,0.67082,0.054219,0.11757999999999999,2.8548,0.91132,0.9753,6.0937,2.4136,0.46171999999999996,0.1998,7.2254,4.1986,7.3856,2.1643,0.5326,3.661,1.2438,1.3907,0.11173,0.6195,0.16633,0.34029,0.38398000000000004,0.66665,0.2076,0.71409,0.37406,0.5314399999999999,1.2812,3.3360000000000003,3.5681,0.29384,1.5555,0.11331,6.1265,3.0097,1.0788,9.9633,0.15119000000000002,6.3961,0.12165999999999999,0.5038699999999999,8.5425,9
34,1.8783,0.40128,6.7552,0.15272,0.97364,2.1435,7.7694,0.58877,2.1328,0.29456,0.903,0.15263,1.4647,3.9313,2.3869,1.7977,5.376,1.4006,0.37549,0.17989000000000002,3.5703,1.564,5.4769,2.2775,0.60356,6.9541,1.7343,0.8790100000000001,0.27795,1.3545,0.26400999999999997,0.26002,0.3714,1.0897,0.67476,0.5554399999999999,0.18750999999999998,0.68178,2.3866,2.6867,1.4418,0.35806,0.98965,0.11825999999999999,7.9436,2.1922,1.9234,9.0649,0.1742,5.9775,0.12287000000000001,0.17240999999999998,13.632,9
35,1.3582,0.7852600000000001,2.6044,0.3247,2.0117,0.8685700000000001,5.1206,0.49182,1.3313,0.1592,0.35370999999999997,0.084084,0.32376,6.0725,0.9012700000000001,1.7538,6.4956,3.028,0.44538999999999995,0.16783,6.7752,2.1799,13.532,2.0354,0.60587,8.565,2.0368,1.2901,0.45208000000000004,0.4208,0.13201,0.23443000000000003,0.49688999999999994,1.0151,0.5877100000000001,0.6674,0.47447,0.28515,0.9706600000000001,2.3711,0.9946,0.30244,1.2463,0.12775,11.693,3.3789,0.9876799999999999,17.845,0.11675999999999999,5.7968,0.087116,0.13147,9.458,9
36,1.6225,0.54572,1.8969999999999998,0.24838000000000002,1.4657,1.2,5.1134,0.68707,1.726,0.25042,0.30059,0.071249,0.45078999999999997,5.1818,0.7936300000000001,1.5061,4.5815,1.2533,0.71565,0.20628000000000002,5.324,5.3759,11.165,2.1406,0.8794799999999999,2.3538,4.0438,2.1112,0.14814000000000002,0.69515,0.17532,0.26871,0.62035,0.9711700000000001,0.7762600000000001,0.49041999999999997,0.33789,1.0775,1.2037,3.2119,1.9235,0.31167,3.1354,0.2397,13.377,2.1142,1.4046,12.845999999999998,0.14095,5.737,0.095138,0.18105,10.595999999999998,9
37,1.6563,0.31864000000000003,2.9902,0.35815,1.0662,0.93609,7.5034,0.74175,0.9996200000000001,0.22089,0.6604399999999999,0.11515999999999998,0.61835,3.4176,0.9506399999999999,2.6674,5.5006,4.14,1.0342,0.1587,6.5436,2.8939999999999997,8.368,1.9587,1.7585,3.8532,2.4977,1.6028,0.16835999999999998,0.65285,0.12333,0.25344,0.35243,1.5302,0.22596,1.1537,0.86174,0.96135,1.0137,3.5925,1.032,0.31029,0.6953199999999999,0.16099000000000002,6.5581,1.9191,1.5174,19.063,0.16144,5.872000000000001,0.10389000000000001,0.69826,9.1763,9
38,1.9177,0.45416999999999996,1.5959,0.29104,1.2305,0.75955,8.4556,0.39655999999999997,2.5529,0.18621,0.24693,0.066385,0.39910999999999996,2.9863,1.0391,1.3553,5.7733,3.6222,0.42183000000000004,0.19372999999999999,4.9932,3.2138,6.3643,2.4667,1.2686,2.4729,2.8682,1.3816,0.25506,0.80623,0.084393,0.29331,0.31414000000000003,1.1154,0.5097,1.6314,0.28564,0.47001000000000004,1.9812,1.7543,1.6289,0.35869,3.7674,0.12704000000000001,13.075,1.6172,1.284,7.5161,0.10277,6.2994,0.093773,0.40216,9.5481,9
39,1.2219,0.41731999999999997,3.6266,0.5486800000000001,0.8109999999999999,0.98375,4.1657,0.66247,1.7114,0.18363,0.24076999999999998,0.12269000000000001,0.26059,5.9316,1.0558,1.5474,6.3886,1.4237,0.42878,0.14944000000000002,5.6504,3.1460000000000004,13.617,2.1927,0.7077399999999999,6.0111,2.8881,1.0641,0.074286,0.74327,0.10515999999999999,0.34658,0.18292,0.9122100000000001,0.9664,0.54528,0.15900999999999998,0.57997,1.6561,3.0424,1.5552,0.35869,2.1494,0.14059000000000002,3.8424,1.3944,0.5416300000000001,20.182000000000002,0.18052,8.2431,0.11093,0.23822,7.7318,9
40,2.5611,0.39513000000000004,2.6402,0.27407,0.75495,0.98839,6.1755,0.5572600000000001,2.2925,0.20528000000000002,0.35700000000000004,0.10522000000000001,0.6754,1.9523,0.87889,2.0291,5.3283,2.4582,0.95473,0.23951,6.1196,5.6518,5.2488,2.5734,0.9214100000000001,3.4251,3.8339,2.1922,0.64202,0.46941000000000005,0.12217,0.31356,0.28202,0.72459,0.45041000000000003,0.5654100000000001,0.13708,0.94006,1.1914,2.5281,1.0587,0.40747,1.2669,0.19171,5.9995,2.6677,0.703,11.368,0.6471,6.7482,0.11575999999999999,0.18603,8.5126,9
41,1.2633,0.96829,5.8672,0.35736999999999997,1.2183,0.78641,4.6404,0.33696,0.97677,0.15772,0.62954,0.072386,0.3465,3.7268,2.3818,1.5881,5.7754,3.0438,0.83799,0.18939,11.234000000000002,5.0487,12.345,2.2848,0.75437,3.4999,3.1279,1.3894,0.28986,1.3346,0.11909000000000002,0.32045,0.18252000000000002,0.73358,0.33465,1.2314,0.44943999999999995,1.5844,0.9747899999999999,2.7522,1.824,0.38258000000000003,1.1765,0.094002,9.866,1.996,0.8707,11.458,0.18625999999999998,9.9693,0.09536,0.58281,10.525,9
42,2.0542,0.55609,3.3136,0.31511,0.82278,0.83062,6.5075,0.68125,0.79079,0.16213,0.36189,0.10397999999999999,0.42676000000000003,2.7196,2.2519,3.1624,4.3036,1.1106,0.41672,0.22744,4.8853,4.5867,8.5852,1.689,0.54411,6.8136,3.3964,0.92045,0.30189,0.9532200000000001,0.11213,0.3021,0.6301100000000001,0.99802,0.73006,0.53508,0.21202,1.578,1.1375,1.8088,2.0324,0.26721999999999996,2.5722,0.13823,8.5769,1.7523,1.07,17.706,0.098285,6.4854,0.10213,0.31134,7.749,9
43,1.3591,0.44133,3.2012,0.16544,1.0382,1.6417,6.013,0.54808,1.9339,0.16856,0.25585,0.12996,0.35548,2.8562,1.0487,1.3471,5.9495,1.5952,0.46113000000000004,0.2367,7.5848,1.5719,9.6882,2.5182,2.209,4.5056,2.5255,1.9618,0.20065999999999998,0.75179,0.12407,0.30101999999999995,0.47651000000000004,0.99505,0.80157,0.5873,0.79155,1.0172,1.09,4.0792,1.3892,0.26838,1.3524,0.21445,14.718,2.2453,0.72072,15.824000000000002,0.17137,7.8706,0.10472000000000001,0.27969,7.5352,9
44,2.0255,0.42404,2.0981,0.14206,0.8765700000000001,1.0278,6.6866,0.27636,1.4353,0.16552,0.90512,0.08678200000000001,0.13601,9.7812,3.636,1.5281,5.8191,6.0607,0.75571,0.15267,7.2504,4.9534,12.125,2.6543,1.0382,10.593,1.5931,0.58743,0.14561,0.83998,0.2013,0.22416999999999998,0.38894,0.8264799999999999,0.45192,1.3624,1.1154,0.34534000000000004,2.5646,4.0658,1.0407,0.25188,0.8721399999999999,0.092652,8.2697,3.1779,1.5829,13.262,0.13912,6.8907,0.11354000000000002,0.41726,9.9871,9
45,1.3278,0.5130600000000001,2.9435,0.46935,0.9334600000000001,0.52483,4.4344,0.58339,2.9524,0.19014,0.4181,0.11689000000000001,0.33573000000000003,2.5233,1.1728,1.3866,5.6179,4.6421,0.6118,0.25643,6.5463,2.6998,14.617,3.4436,0.42756000000000005,5.0404,3.0549,1.8054,0.18796,0.70881,0.08642799999999999,0.26188,0.5266,1.1812,0.41643,0.68191,0.27757,0.42216000000000004,1.7058,3.5794,1.9123,0.37146999999999997,2.9885,0.19405,8.0465,2.0433,0.83499,22.767,0.18679,9.4651,0.093057,0.37182,9.9392,9
