,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,iteration
20,1.9839,1.1227,6.1434,0.31411999999999995,1.6127,2.4034,5.5016,0.57994,1.207,0.8441299999999999,0.53225,0.18632,0.57673,5.7344,2.2813,1.315,6.7831,1.2889,1.2513,0.22469,4.8853,8.3744,11.892999999999999,2.2003,0.76905,5.4352,3.8358,4.4319,0.15269000000000002,0.8934,0.16852,0.29755,0.44686000000000003,0.94229,0.43041,1.3711,0.16674,0.48423,2.0067,2.405,2.0347,0.19848,3.1415,0.25556,8.2491,3.3603,1.239,13.685,0.15685,8.1688,0.24806999999999998,0.69319,12.522,9
21,1.4313,0.5424899999999999,2.3171,0.43445,0.94347,0.95068,15.543,0.48238000000000003,1.1505,0.17336,0.33305,0.054227,0.61974,3.1435,0.7106,1.7322,6.3139,2.4199,0.51477,0.21249,8.5618,4.43,7.7222,1.9641,0.6652600000000001,8.9934,2.3537,3.2407,0.37045,2.69,0.09818099999999999,0.38236,0.31522,0.6876,0.3857,0.5873,0.15287,0.3809,1.4365,1.5764,2.0034,0.34964,2.1615,0.21895,9.6516,2.6879,1.077,13.780999999999999,0.19509,6.4202,0.09048400000000001,0.4197,8.5735,9
22,1.3977,0.47493,2.3182,0.23584000000000002,1.4245,1.2178,5.4188,0.49756000000000006,1.3353,0.12405,0.3715,0.08152999999999999,0.23949,11.757,0.9117700000000001,2.4302,6.5173,1.676,0.32144,0.21461999999999998,7.8356,3.2537,13.617,2.2221,0.84659,6.8415,2.4928,1.0945,0.30538000000000004,0.6713,0.11129000000000001,0.26002,0.25978,0.82875,0.34881999999999996,1.0107,0.46396000000000004,0.14169,0.86524,2.3094,1.1084,0.35114,1.8458,0.14112,7.0934,2.0238,0.79308,9.9518,0.1849,8.096,0.086504,0.2423,6.8311,9
23,1.0893,0.3128,2.7988,0.33916999999999997,0.84241,0.40213000000000004,7.063,0.50526,1.0775,0.18363,0.28357,0.1035,0.30209,2.2517,1.0487,2.0984,6.3691,1.9428,0.60654,0.24586,3.6567,1.9869,7.044,2.8254,0.64289,4.1158,12.544,1.6188,0.17565999999999998,0.61707,0.14639000000000002,0.24508000000000002,0.5763,0.69419,0.30925,0.42251000000000005,0.40664,0.71754,0.9303299999999999,1.7155,1.0743,0.4016,2.255,0.10800000000000001,6.0796,1.4896,0.74316,9.0445,0.14399,6.4387,0.11487,0.12207,8.5976,9
24,1.4532,0.6036100000000001,5.6011,0.22426,1.1216,1.9405,3.4568,0.66263,1.0213,0.23384000000000002,0.30966,0.08151,0.33192,2.1093,1.1402,2.4864,4.6838,2.2449,0.5451,0.23769,3.4585,2.0180000000000002,7.0056,2.7872,0.68704,4.6005,1.2721,0.8850299999999999,0.12333,0.35686999999999997,0.11664000000000001,0.22053000000000003,0.36486,0.84006,0.27194,0.71304,0.16560999999999998,0.54151,1.419,1.8071,1.4516,0.47611000000000003,0.9858100000000001,0.12236,6.1616,1.3512,0.90617,5.4526,0.1234,5.3879,0.10868,0.20964000000000002,6.7607,9
25,1.4272,0.81822,4.9461,0.39307,0.99519,0.8777799999999999,3.7949,0.70291,0.9747,0.22779000000000002,0.42756000000000005,0.099866,0.20159000000000002,3.8301,0.97531,1.681,5.1712,2.037,0.55052,0.16224,5.2704,17.154,8.079,2.3911,0.33542,4.4225,3.6478,1.642,0.13897,1.7695,0.1045,0.28995,0.42823,1.0827,0.31995999999999997,0.9229299999999999,0.090928,0.47996000000000005,2.4057,2.1151,1.0339,0.3753,0.8321,0.13907,9.2273,1.2894,0.78071,9.0498,0.1397,6.5287,0.099038,0.20895,7.9485,9
26,2.842,0.56488,2.6708,0.32871999999999996,0.66496,2.0113,3.8604,1.0058,2.0421,0.19359,0.5110100000000001,0.23934,0.2398,5.9699,1.8664,3.573,5.8014,1.6021,1.0684,0.19247,5.3598,8.7527,13.642000000000001,1.5674,1.3236,7.715,1.7181,1.8477,0.17238,0.88582,0.14224,0.26816999999999996,0.29478000000000004,1.0407,0.30753,2.929,0.25934,1.242,1.5264,2.5836,2.3421,0.33075,1.2813,0.39589,13.844000000000001,2.0264,1.4283,9.6123,0.091013,11.439,0.11794,0.25536,10.715,9
27,2.2582,0.30351999999999996,2.0851,0.55152,0.7348399999999999,0.67176,3.6935,0.74035,1.2475,0.42553,0.42045,0.22289,0.24079,4.3999,1.0655,0.8774200000000001,5.8878,2.2368,0.56486,0.22903,6.5734,4.843999999999999,9.7972,2.1329,0.41012,9.5422,2.6689999999999996,2.6747,0.13317,1.5936,0.17065,0.29228000000000004,0.56807,1.0448,0.43533,0.9631200000000001,0.53363,1.0134,2.0969,2.8519,3.8269,0.38295,4.1371,0.21322,12.876,1.9297,1.6617,16.028,0.1732,5.2813,0.098475,0.23440999999999998,17.116,9
28,1.8264,0.6318199999999999,1.7689,0.23951,1.3363,0.45764,3.9517,0.42683000000000004,0.7869,0.55315,0.35575,0.07989,0.499,2.2342,2.2104,1.1127,6.7174,2.4136,0.6402800000000001,0.1502,6.7873,3.4696,7.9342,2.3745,0.29663,3.6547,2.3299,1.9808,0.12555,0.62283,0.44051,0.24325,0.13421,1.3965,0.34858,1.1484,0.38823,0.53278,1.921,2.9656,1.3698,0.32934,1.8642,0.17177,6.267,1.8327,1.4337,18.452,0.15366,6.2634,0.12849000000000002,0.19333,10.87,9
29,1.5182,0.40263000000000004,5.5932,0.21754,1.2556,0.76495,4.4677,0.53863,1.7212,0.34862,0.58408,0.12722,0.19367,2.616,1.9703,0.95206,5.0579,1.7224,0.7189,0.13777999999999999,6.4402,5.0682,6.4284,2.4311,1.4314,3.2957,1.3658,3.8245,0.25012,0.88582,0.14614000000000002,0.27691,0.29,1.3286,0.15853,1.1985,0.14927,0.9374399999999999,1.1936,2.5997,2.0806,0.24224,1.0013,0.10868,8.1906,1.8356,1.5212,11.682,0.13241,6.1299,0.13207,1.1691,8.5583,9
30,2.3937,0.65095,2.4637,0.32553000000000004,0.9639200000000001,1.2238,6.4239999999999995,0.8604,3.3073,0.42621000000000003,0.58348,0.14994000000000002,0.21469000000000002,4.2684,1.0528,2.6674,5.9359,7.2754,0.52308,0.20018,7.6165,3.3936,7.7170000000000005,1.6737,0.8712700000000001,14.775,14.285,0.9499299999999999,0.28183,3.0272,0.13802,0.23909,0.30264,1.2493,0.5635399999999999,1.6361,0.11625999999999999,1.0045,1.6586,3.0424,3.9848,0.32083,3.2914,0.46015,18.008,1.9049,1.0257,18.006,0.17452,5.9775,0.089174,0.19177,9.9871,9
31,3.3138,0.5197,5.8977,0.30078,1.7921,2.3890000000000002,8.3534,0.97231,2.0298,0.47197,0.38379,0.23476,0.21802,3.347,2.0136,1.9205,6.2556,3.3429,1.034,0.25440999999999997,11.865,4.1032,12.969000000000001,1.5918,3.3116,6.3851,4.2609,2.4627,0.20378,0.6864100000000001,0.29730999999999996,0.40647,0.17885,0.92186,0.9198799999999999,0.89181,0.15865,0.79246,1.7058,3.5193,2.6835,0.29143,1.4602,0.54306,13.072000000000001,2.5631,1.8467,15.401,0.20948000000000003,9.4651,0.1174,0.41045,18.422,9
32,1.8783,1.2138,2.5896,0.20052999999999999,1.207,0.72529,6.8248,0.8609600000000001,1.5764,0.20335,0.60305,0.076776,0.9472799999999999,9.7604,1.7416,1.8908,7.8878,2.1539,1.071,0.2065,19.048,6.4076,12.125,3.4934,0.8920899999999999,4.7856,2.4099,2.0887,0.38265,1.3054,0.42127,0.27128,0.28859,1.0199,0.50231,0.72587,0.36809000000000003,2.0246,1.6347,2.3434,1.824,0.33476,2.2758,0.22274000000000002,8.0767,2.8837,1.8739,21.076,0.13282,8.3041,0.11354000000000002,0.41934,15.222999999999999,9
33,2.1926,1.6607,4.604,0.39242,1.4059,1.2725,5.3226,0.52864,1.6473,0.19014,0.39399,0.10509,0.21605,10.008,2.7987,3.5587,5.787000000000001,1.9121,0.80635,0.16559000000000001,7.4025,3.2086,12.054,1.6773,1.5034,6.0111,2.7876,3.2407,0.32753000000000004,0.7493,0.35438000000000003,0.2725,0.39748,1.0134,0.42588000000000004,0.7437,0.24702,0.41944,0.8113600000000001,1.5764,2.2742,0.42794,1.2753,0.092652,13.380999999999998,2.1126,0.75297,11.092,0.12986,7.5186,0.092825,0.38543,8.5355,9
34,1.0626,0.45411,6.5431,0.24386,0.66733,1.8468,4.1148,0.53094,1.0409,0.15431,0.5001800000000001,0.10827,0.51474,6.1488,1.0173,1.6074,5.7359,1.9269,0.39189,0.16757,5.9288,5.0682,6.3643,2.3312,0.6620699999999999,4.0826,1.545,1.0945,0.17772000000000002,0.51241,0.076476,0.24649000000000001,0.35807,1.0019,0.32453000000000004,1.0107,0.30827,0.37701999999999997,1.0012,1.8088,0.8979600000000001,0.4553,1.8898,0.12754000000000001,7.3176,2.0433,1.07,11.049000000000001,0.14859,6.8991,0.10672000000000001,0.23393000000000003,8.2699,9
35,1.2,0.40341,4.0718,0.25575,0.723,1.8242,5.1689,0.51983,1.0544,0.12666,0.29318,0.15736,0.23799,6.4125,0.60631,3.5917,6.7239,1.595,0.47268999999999994,0.24586,6.7739,2.5614,7.511,2.3814,0.6985899999999999,6.019,1.7133,1.5417,0.063151,0.5979899999999999,0.2163,0.21739,0.47233,0.8968200000000001,0.26206999999999997,0.63552,0.17160999999999998,0.24888000000000002,0.99175,2.3227,1.1246,0.39168000000000003,1.2406,0.066376,4.4419,1.6151,0.8580899999999999,11.934000000000001,0.11943,5.737,0.1155,0.18914,7.9374,9
36,1.3582,0.37094,4.4887,0.24181999999999998,0.9903299999999999,0.55435,3.6997,0.40824,1.3064,0.1561,0.38126,0.09506,0.1468,3.5753,0.9916299999999999,3.2361,5.3993,1.4008,0.39868000000000003,0.21766,6.586,1.9131,4.8914,2.4582,0.68789,2.407,2.5172,0.9602700000000001,0.18270999999999998,0.3641,0.1378,0.26896,0.22191999999999998,0.8377899999999999,0.21409,0.42328000000000005,0.060785000000000006,0.6694399999999999,1.5363,1.3383,1.2977,0.47611000000000003,1.2819,0.12265,6.9557,1.2827,0.44693999999999995,8.4832,0.11195999999999999,7.0674,0.073025,0.2112,5.6494,9
37,1.2570000000000001,0.76731,3.3182,0.16011,0.75121,0.99372,4.7780000000000005,0.56484,1.4409,0.38251,0.43788,0.1488,0.28189000000000003,2.7271,0.93005,1.9224,5.4061,1.8497,0.46875,0.19367,6.9388,2.0613,6.4611,3.1239,0.73492,4.9992,2.3326,1.1072,0.20611,1.8626,0.1045,0.23731999999999998,0.12492,0.9082600000000001,0.27751,0.80505,0.47371,0.9958100000000001,1.1603,2.2518,1.6289,0.47673000000000004,1.1368,0.20573000000000002,6.7468,1.3491,0.8514,7.2458,0.095691,6.8329,0.083326,0.24164000000000002,9.9323,9
38,3.5076,0.5183,3.3728,0.26345,1.5412,1.1846,14.877,0.45508000000000004,2.4152,0.34104,0.53291,0.13174,0.22766999999999998,6.532,3.1248,2.5459,6.9797,1.6128,0.611,0.14276,6.4487,0.89025,8.8981,3.8655,0.77475,11.645999999999999,4.2344,2.9937,0.15982000000000002,1.1885,0.15556,0.23640999999999998,0.53908,1.2930000000000001,0.42303,0.94455,0.6439600000000001,0.47529,2.0313,3.0748,4.0893,0.36874,9.8356,0.18858,17.188,2.0264,1.3587,16.438,0.11675999999999999,7.627999999999999,0.12964,0.2952,10.745,9
39,2.1497,0.46623000000000003,2.4792,0.37096999999999997,0.71108,2.6181,5.7627,0.3459,2.9415,0.187,0.39216999999999996,0.095336,0.6975,2.7194,1.7878,2.2993,5.8311,1.2318,0.8267,0.16303,8.7188,5.5275,7.0883,2.2878,0.8571700000000001,7.9248,2.8631,1.0464,0.16279000000000002,0.75376,0.17065,0.20765,0.22430999999999998,1.0212,0.57357,1.4662,0.10167000000000001,0.56189,1.7386,2.761,2.3946,0.31029,1.5368,0.17365999999999998,9.2018,1.9259,0.99169,18.825,0.17207999999999998,7.976,0.089276,0.26488,12.491,9
40,4.2981,0.55398,2.8194,0.20653000000000002,0.9071799999999999,0.30389,4.5005,0.33321,1.608,0.13258,0.26708000000000004,0.1158,0.34171999999999997,4.8726,0.93342,2.81,4.7347,2.957,0.45611,0.17585,6.4394,1.2328,8.9487,2.0032,1.2708,5.0195,2.0589,1.4392,0.12555,0.5726399999999999,0.25897,0.28141,0.46711,0.67245,0.48263999999999996,1.3082,0.7560600000000001,0.58348,1.2501,3.0105,2.861,0.3097,1.6409,0.10091,10.595,1.2599,0.68287,17.629,0.15930999999999998,8.5644,0.0913,0.27076,9.0983,9
41,3.0911,0.53489,3.8571,0.18375999999999998,0.9498200000000001,0.9365600000000001,4.3646,0.45629,2.262,0.09872,0.94832,0.1751,0.5291,1.6286,1.3166,1.2239,6.7911,2.1101,0.48994,0.13777999999999999,5.8452,4.7956,13.770999999999999,2.5593,0.56865,3.2957,2.9318,1.8464,0.10701,1.7247,0.10157000000000001,0.32916999999999996,0.2616,1.0552,0.37776,1.0983,0.58449,0.50467,1.308,3.2962,1.7564,0.24938000000000002,0.77272,0.36221,12.239,1.3687,0.98782,18.016,0.12482,6.8944,0.10635,0.14777,9.9238,9
42,3.7191,0.46488999999999997,1.9563,0.32381,1.2183,1.6157,6.5199,0.5572600000000001,1.7114,0.38769000000000003,0.62689,0.29483000000000004,0.70367,4.2589999999999995,3.3394,1.6049,5.4699,10.584000000000001,0.6491,0.23213000000000003,15.714,4.2757,8.368,2.8107,0.41071,4.5008,14.285,2.1644,0.16086,4.008,0.15965,0.23909,0.36374,1.4829,1.2464,1.3657,0.23051999999999997,1.3257,2.7147,4.3458,2.1761,0.36395,1.0907,0.53203,11.707,4.8819,1.9991,12.106,0.15556,11.605,0.099455,0.122,15.95,9
43,1.9026,0.3798,5.4305,0.33003000000000005,1.7921,3.7896,7.745,0.86977,1.0889,0.37295,0.83219,0.14178,0.19460999999999998,6.0104,1.771,2.7772,7.3186,4.0202,0.72922,0.21713000000000002,11.856,10.380999999999998,12.578,1.9212,1.0347,11.319,4.2609,3.8859,0.36469,0.79945,0.26925,0.30935,0.1136,1.4128,1.3419999999999999,1.1531,2.2402,1.4367,2.0415,4.7132,4.0161,0.28160999999999997,2.0246,0.27098,13.949000000000002,2.1069,1.5174,16.141,0.1742,6.9141,0.1763,0.6932699999999999,15.513,9
44,2.2065,0.34862,3.016,0.17733,1.2061,1.9021,4.9312,1.266,1.9532,0.18491,0.41523999999999994,0.10945,0.57773,5.8136,3.285,2.3173,6.3886,1.5963,1.1954,0.25942,13.613,6.5731,11.11,1.8215,0.28079,10.699000000000002,3.0295,2.324,0.25522,1.1751,0.27521,0.43446999999999997,0.4221,0.9782299999999999,0.34203,0.78967,0.23184000000000002,0.95594,1.7597,3.0324,5.3277,0.24473000000000003,1.1948,0.24093,11.908,2.7712,0.88855,13.638,0.22421,10.823,0.097105,0.44723,13.304,9
45,1.3596,0.66164,5.0881,0.43936000000000003,0.95845,3.3360000000000003,4.5105,0.77444,1.1654,0.22064,0.37686,0.081436,0.72104,5.67,1.4942,4.4389,6.0497,0.94332,0.78451,0.21279,9.9349,6.4766,10.446,2.3182,1.4811,4.6791,1.6672,0.78466,0.21721,0.7493,0.2485,0.30508,0.11488,1.1186,0.3553,0.8014600000000001,0.91369,0.65647,0.8547799999999999,4.047,2.1071,0.35541999999999996,2.5174,0.097014,8.0465,1.9993,0.81582,9.4254,0.27152,7.4814,0.09838999999999999,0.35681,9.4337,9
